2142112 = {
	1000 = {
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	76 = {
		ItemID = 1092035
		Quantity = 1
		Price = 10000000
		Position = 76
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	77 = {
		ItemID = 1092022
		Quantity = 1
		Price = 10000000
		Position = 77
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	78 = {
		ItemID = 1092046
		Quantity = 1
		Price = 10000000
		Position = 78
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	79 = {
		ItemID = 1099015
		Quantity = 1
		Price = 10000000
		Position = 79
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	80 = {
		ItemID = 1092060
		Quantity = 1
		Price = 10000000
		Position = 80
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	81 = {
		ItemID = 1092042
		Quantity = 1
		Price = 10000000
		Position = 81
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	82 = {
		ItemID = 1092093
		Quantity = 1
		Price = 10000000
		Position = 82
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	83 = {
		ItemID = 1092087
		Quantity = 1
		Price = 10000000
		Position = 83
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	84 = {
		ItemID = 1092045
		Quantity = 1
		Price = 10000000
		Position = 84
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	85 = {
		ItemID = 1092092
		Quantity = 1
		Price = 10000000
		Position = 85
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	86 = {
		ItemID = 1092089
		Quantity = 1
		Price = 10000000
		Position = 86
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	87 = {
		ItemID = 1092047
		Quantity = 1
		Price = 10000000
		Position = 87
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	88 = {
		ItemID = 1092094
		Quantity = 1
		Price = 10000000
		Position = 88
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	89 = {
		ItemID = 1092088
		Quantity = 1
		Price = 10000000
		Position = 89
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	90 = {
		ItemID = 1003068
		Quantity = 1
		Price = 10000000
		Position = 90
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	92 = {
		ItemID = 1022136
		Quantity = 1
		Price = 10000000
		Position = 92
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	93 = {
		ItemID = 1022135
		Quantity = 1
		Price = 10000000
		Position = 93
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	94 = {
		ItemID = 1022197
		Quantity = 1
		Price = 10000000
		Position = 94
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	95 = {
		ItemID = 1022143
		Quantity = 1
		Price = 10000000
		Position = 95
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	96 = {
		ItemID = 1022073
		Quantity = 1
		Price = 10000000
		Position = 96
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	97 = {
		ItemID = 1022120
		Quantity = 1
		Price = 10000000
		Position = 97
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	98 = {
		ItemID = 1022129
		Quantity = 1
		Price = 10000000
		Position = 98
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	99 = {
		ItemID = 1022160
		Quantity = 1
		Price = 10000000
		Position = 99
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	100 = {
		ItemID = 1022151
		Quantity = 1
		Price = 10000000
		Position = 100
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	101 = {
		ItemID = 1022152
		Quantity = 1
		Price = 10000000
		Position = 101
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	102 = {
		ItemID = 1022254
		Quantity = 1
		Price = 10000000
		Position = 102
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	103 = {
		ItemID = 1022228
		Quantity = 1
		Price = 10000000
		Position = 103
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	104 = {
		ItemID = 1022246
		Quantity = 1
		Price = 10000000
		Position = 104
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	105 = {
		ItemID = 1012331
		Quantity = 1
		Price = 10000000
		Position = 105
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	106 = {
		ItemID = 1012574
		Quantity = 1
		Price = 10000000
		Position = 106
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	107 = {
		ItemID = 1012575
		Quantity = 1
		Price = 10000000
		Position = 107
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	108 = {
		ItemID = 1012576
		Quantity = 1
		Price = 10000000
		Position = 108
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	109 = {
		ItemID = 1012577
		Quantity = 1
		Price = 10000000
		Position = 109
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	110 = {
		ItemID = 1012578
		Quantity = 1
		Price = 10000000
		Position = 110
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	111 = {
		ItemID = 1012531
		Quantity = 1
		Price = 10000000
		Position = 111
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	112 = {
		ItemID = 1012529
		Quantity = 1
		Price = 10000000
		Position = 112
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	113 = {
		ItemID = 1012530
		Quantity = 1
		Price = 10000000
		Position = 113
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	114 = {
		ItemID = 1012532
		Quantity = 1
		Price = 10000000
		Position = 114
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	115 = {
		ItemID = 1012454
		Quantity = 1
		Price = 10000000
		Position = 115
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	116 = {
		ItemID = 1012239
		Quantity = 1
		Price = 10000000
		Position = 116
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	117 = {
		ItemID = 1012440
		Quantity = 1
		Price = 10000000
		Position = 117
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	118 = {
		ItemID = 1012441
		Quantity = 1
		Price = 10000000
		Position = 118
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	119 = {
		ItemID = 1012442
		Quantity = 1
		Price = 10000000
		Position = 119
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	120 = {
		ItemID = 1012443
		Quantity = 1
		Price = 10000000
		Position = 120
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	121 = {
		ItemID = 1012444
		Quantity = 1
		Price = 10000000
		Position = 121
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	122 = {
		ItemID = 1012445
		Quantity = 1
		Price = 10000000
		Position = 122
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	123 = {
		ItemID = 1012446
		Quantity = 1
		Price = 10000000
		Position = 123
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	124 = {
		ItemID = 1012447
		Quantity = 1
		Price = 10000000
		Position = 124
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	125 = {
		ItemID = 1012448
		Quantity = 1
		Price = 10000000
		Position = 125
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	126 = {
		ItemID = 1012449
		Quantity = 1
		Price = 10000000
		Position = 126
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	127 = {
		ItemID = 1012270
		Quantity = 1
		Price = 10000000
		Position = 127
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	128 = {
		ItemID = 1012367
		Quantity = 1
		Price = 10000000
		Position = 128
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	129 = {
		ItemID = 1012368
		Quantity = 1
		Price = 10000000
		Position = 129
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	130 = {
		ItemID = 1012369
		Quantity = 1
		Price = 10000000
		Position = 130
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	131 = {
		ItemID = 1012011
		Quantity = 1
		Price = 10000000
		Position = 131
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	132 = {
		ItemID = 1012070
		Quantity = 1
		Price = 10000000
		Position = 132
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	133 = {
		ItemID = 1012071
		Quantity = 1
		Price = 10000000
		Position = 133
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	134 = {
		ItemID = 1012072
		Quantity = 1
		Price = 10000000
		Position = 134
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	135 = {
		ItemID = 1012073
		Quantity = 1
		Price = 10000000
		Position = 135
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	136 = {
		ItemID = 1004392
		Quantity = 1
		Price = 10000000
		Position = 136
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	137 = {
		ItemID = 1002096
		Quantity = 1
		Price = 10000000
		Position = 137
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	138 = {
		ItemID = 1002517
		Quantity = 1
		Price = 10000000
		Position = 138
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	139 = {
		ItemID = 1003266
		Quantity = 1
		Price = 10000000
		Position = 139
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	140 = {
		ItemID = 1004986
		Quantity = 1
		Price = 10000000
		Position = 140
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	141 = {
		ItemID = 1003534
		Quantity = 1
		Price = 10000000
		Position = 141
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	142 = {
		ItemID = 1003755
		Quantity = 1
		Price = 10000000
		Position = 142
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	143 = {
		ItemID = 1002707
		Quantity = 1
		Price = 10000000
		Position = 143
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	144 = {
		ItemID = 1003758
		Quantity = 1
		Price = 10000000
		Position = 144
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	145 = {
		ItemID = 1003981
		Quantity = 1
		Price = 10000000
		Position = 145
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	146 = {
		ItemID = 1004010
		Quantity = 1
		Price = 10000000
		Position = 146
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	147 = {
		ItemID = 1003535
		Quantity = 1
		Price = 10000000
		Position = 147
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	148 = {
		ItemID = 1004009
		Quantity = 1
		Price = 10000000
		Position = 148
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	149 = {
		ItemID = 1003414
		Quantity = 1
		Price = 10000000
		Position = 149
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	150 = {
		ItemID = 1004606
		Quantity = 1
		Price = 10000000
		Position = 150
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	151 = {
		ItemID = 1002026
		Quantity = 1
		Price = 10000000
		Position = 151
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	152 = {
		ItemID = 1002066
		Quantity = 1
		Price = 10000000
		Position = 152
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	153 = {
		ItemID = 1002067
		Quantity = 1
		Price = 10000000
		Position = 153
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	154 = {
		ItemID = 1002068
		Quantity = 1
		Price = 10000000
		Position = 154
		ReqItem = 0
